# Renewables.ninja Solar PV (Point API) - 47.285, -1.517 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Paris, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Paris", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "47.2846", "lon": "-1.5167", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-10-30 00:00,2015-10-30 01:00,0,0,0,13.544,0
2015-10-30 01:00,2015-10-30 02:00,0,0,0,13.359,0
2015-10-30 02:00,2015-10-30 03:00,0,0,0,13.196,0
2015-10-30 03:00,2015-10-30 04:00,0,0,0,12.964,0
2015-10-30 04:00,2015-10-30 05:00,0,0,0,12.644,0
2015-10-30 05:00,2015-10-30 06:00,0,0,0,12.228,0
2015-10-30 06:00,2015-10-30 07:00,0,0,0,11.674,0
2015-10-30 07:00,2015-10-30 08:00,0.031,0.027,0.021,11.446,0
2015-10-30 08:00,2015-10-30 09:00,0.239,0.203,0.071,12.418,0
2015-10-30 09:00,2015-10-30 10:00,0.424,0.374,0.111,14.238,0
2015-10-30 10:00,2015-10-30 11:00,0.571,0.542,0.131,16.786,0
2015-10-30 11:00,2015-10-30 12:00,0.594,0.536,0.173,18.815,0
2015-10-30 12:00,2015-10-30 13:00,0.606,0.551,0.178,19.990,0
2015-10-30 13:00,2015-10-30 14:00,0.459,0.336,0.206,20.494,0
2015-10-30 14:00,2015-10-30 15:00,0.266,0.130,0.183,20.341,0
2015-10-30 15:00,2015-10-30 16:00,0.117,0.045,0.102,19.438,0
2015-10-30 16:00,2015-10-30 17:00,0.044,0.022,0.043,17.423,0
2015-10-30 17:00,2015-10-30 18:00,0,0,0,15.772,0
2015-10-30 18:00,2015-10-30 19:00,0,0,0,15.518,0
2015-10-30 19:00,2015-10-30 20:00,0,0,0,15.048,0
2015-10-30 20:00,2015-10-30 21:00,0,0,0,14.264,0
2015-10-30 21:00,2015-10-30 22:00,0,0,0,13.532,0
2015-10-30 22:00,2015-10-30 23:00,0,0,0,13.032,0
2015-10-30 23:00,2015-10-31 00:00,0,0,0,12.710,0
2015-10-31 00:00,2015-10-31 01:00,0,0,0,12.491,0
2015-10-31 01:00,2015-10-31 02:00,0,0,0,12.273,0
2015-10-31 02:00,2015-10-31 03:00,0,0,0,12.041,0
2015-10-31 03:00,2015-10-31 04:00,0,0,0,11.749,0
2015-10-31 04:00,2015-10-31 05:00,0,0,0,11.553,0
2015-10-31 05:00,2015-10-31 06:00,0,0,0,11.165,0
2015-10-31 06:00,2015-10-31 07:00,0,0,0,10.719,0
2015-10-31 07:00,2015-10-31 08:00,0.044,0.042,0.020,10.728,0
2015-10-31 08:00,2015-10-31 09:00,0.273,0.252,0.059,12.218,0
2015-10-31 09:00,2015-10-31 10:00,0.413,0.361,0.112,14.495,0
2015-10-31 10:00,2015-10-31 11:00,0.499,0.423,0.160,17.320,0
2015-10-31 11:00,2015-10-31 12:00,0.591,0.537,0.170,19.318,0
2015-10-31 12:00,2015-10-31 13:00,0.660,0.659,0.147,20.810,0
2015-10-31 13:00,2015-10-31 14:00,0.609,0.593,0.146,21.519,0
2015-10-31 14:00,2015-10-31 15:00,0.511,0.482,0.128,21.545,0
2015-10-31 15:00,2015-10-31 16:00,0.310,0.256,0.109,20.915,0
2015-10-31 16:00,2015-10-31 17:00,0.079,0.056,0.048,18.263,0
2015-10-31 17:00,2015-10-31 18:00,0,0,0,15.841,0
2015-10-31 18:00,2015-10-31 19:00,0,0,0,15.307,0
2015-10-31 19:00,2015-10-31 20:00,0,0,0,14.887,0
2015-10-31 20:00,2015-10-31 21:00,0,0,0,14.503,0
2015-10-31 21:00,2015-10-31 22:00,0,0,0,14.132,0
2015-10-31 22:00,2015-10-31 23:00,0,0,0,13.769,0
2015-10-31 23:00,2015-11-01 00:00,0,0,0,13.492,0
2015-11-01 00:00,2015-11-01 01:00,0,0,0,13.083,0
2015-11-01 01:00,2015-11-01 02:00,0,0,0,12.424,0
2015-11-01 02:00,2015-11-01 03:00,0,0,0,11.626,0
2015-11-01 03:00,2015-11-01 04:00,0,0,0,10.845,0
2015-11-01 04:00,2015-11-01 05:00,0,0,0,10.168,0
2015-11-01 05:00,2015-11-01 06:00,0,0,0,9.512,0
2015-11-01 06:00,2015-11-01 07:00,0,0,0,8.934,0
2015-11-01 07:00,2015-11-01 08:00,0.041,0.044,0.015,9.310,0
2015-11-01 08:00,2015-11-01 09:00,0.334,0.343,0.035,11.955,0
2015-11-01 09:00,2015-11-01 10:00,0.539,0.568,0.055,14.346,0
2015-11-01 10:00,2015-11-01 11:00,0.637,0.669,0.091,17.185,0
2015-11-01 11:00,2015-11-01 12:00,0.697,0.744,0.108,19.723,0
2015-11-01 12:00,2015-11-01 13:00,0.710,0.764,0.113,21.030,0
2015-11-01 13:00,2015-11-01 14:00,0.655,0.685,0.117,21.578,0
2015-11-01 14:00,2015-11-01 15:00,0.543,0.539,0.112,21.468,0
2015-11-01 15:00,2015-11-01 16:00,0.354,0.319,0.096,20.223,0
2015-11-01 16:00,2015-11-01 17:00,0.118,0.101,0.046,16.910,0
2015-11-01 17:00,2015-11-01 18:00,0,0,0,14.456,0
2015-11-01 18:00,2015-11-01 19:00,0,0,0,14.010,0
2015-11-01 19:00,2015-11-01 20:00,0,0,0,13.634,0
2015-11-01 20:00,2015-11-01 21:00,0,0,0,13.191,0
2015-11-01 21:00,2015-11-01 22:00,0,0,0,12.631,0
2015-11-01 22:00,2015-11-01 23:00,0,0,0,11.969,0
2015-11-01 23:00,2015-11-02 00:00,0,0,0,11.268,0
2015-11-02 00:00,2015-11-02 01:00,0,0,0,10.586,0
2015-11-02 01:00,2015-11-02 02:00,0,0,0,10.027,0
2015-11-02 02:00,2015-11-02 03:00,0,0,0,9.736,0
2015-11-02 03:00,2015-11-02 04:00,0,0,0,9.515,0
2015-11-02 04:00,2015-11-02 05:00,0,0,0,9.384,0
2015-11-02 05:00,2015-11-02 06:00,0,0,0,9.247,0
2015-11-02 06:00,2015-11-02 07:00,0,0,0,8.988,0
2015-11-02 07:00,2015-11-02 08:00,0.036,0.041,0.013,9.445,0
2015-11-02 08:00,2015-11-02 09:00,0.326,0.332,0.036,11.526,0
2015-11-02 09:00,2015-11-02 10:00,0.530,0.555,0.057,13.652,0
2015-11-02 10:00,2015-11-02 11:00,0.633,0.661,0.091,16.574,0
2015-11-02 11:00,2015-11-02 12:00,0.690,0.726,0.112,18.749,0
2015-11-02 12:00,2015-11-02 13:00,0.711,0.760,0.113,20.004,0
2015-11-02 13:00,2015-11-02 14:00,0.655,0.680,0.117,20.498,0
2015-11-02 14:00,2015-11-02 15:00,0.539,0.530,0.112,20.215,0
2015-11-02 15:00,2015-11-02 16:00,0.352,0.316,0.095,19.131,0
2015-11-02 16:00,2015-11-02 17:00,0.107,0.091,0.044,17.254,0
2015-11-02 17:00,2015-11-02 18:00,0,0,0,15.545,0
2015-11-02 18:00,2015-11-02 19:00,0,0,0,14.848,0
2015-11-02 19:00,2015-11-02 20:00,0,0,0,14.137,0
2015-11-02 20:00,2015-11-02 21:00,0,0,0,13.540,0
2015-11-02 21:00,2015-11-02 22:00,0,0,0,13.224,0
2015-11-02 22:00,2015-11-02 23:00,0,0,0,13.269,0
2015-11-02 23:00,2015-11-03 00:00,0,0,0,13.119,0
2015-11-03 00:00,2015-11-03 01:00,0,0,0,13.072,0
2015-11-03 01:00,2015-11-03 02:00,0,0,0,13.030,0
2015-11-03 02:00,2015-11-03 03:00,0,0,0,13.259,0
2015-11-03 03:00,2015-11-03 04:00,0,0,0,13.816,0
2015-11-03 04:00,2015-11-03 05:00,0,0,0,13.781,0
2015-11-03 05:00,2015-11-03 06:00,0,0,0,13.381,0
2015-11-03 06:00,2015-11-03 07:00,0,0,0,13.276,0
2015-11-03 07:00,2015-11-03 08:00,0.003,0.003,0.009,13.205,0
2015-11-03 08:00,2015-11-03 09:00,0.147,0.107,0.070,14.160,0
2015-11-03 09:00,2015-11-03 10:00,0.477,0.474,0.078,15.622,0
2015-11-03 10:00,2015-11-03 11:00,0.650,0.704,0.076,17.810,0
2015-11-03 11:00,2015-11-03 12:00,0.690,0.736,0.106,19.521,0
2015-11-03 12:00,2015-11-03 13:00,0.383,0.246,0.203,19.940,0
2015-11-03 13:00,2015-11-03 14:00,0.299,0.170,0.179,18.793,0
2015-11-03 14:00,2015-11-03 15:00,0.049,0.011,0.060,16.846,0
2015-11-03 15:00,2015-11-03 16:00,0.042,0.008,0.053,15.324,0
2015-11-03 16:00,2015-11-03 17:00,0.010,0.001,0.021,14.434,0
2015-11-03 17:00,2015-11-03 18:00,0,0,0,14.004,0
2015-11-03 18:00,2015-11-03 19:00,0,0,0,13.733,0
2015-11-03 19:00,2015-11-03 20:00,0,0,0,13.839,0
2015-11-03 20:00,2015-11-03 21:00,0,0,0,13.912,0
2015-11-03 21:00,2015-11-03 22:00,0,0,0,13.829,0
2015-11-03 22:00,2015-11-03 23:00,0,0,0,13.979,0
2015-11-03 23:00,2015-11-04 00:00,0,0,0,14.285,0
2015-11-04 00:00,2015-11-04 01:00,0,0,0,14.533,0
2015-11-04 01:00,2015-11-04 02:00,0,0,0,14.541,0
2015-11-04 02:00,2015-11-04 03:00,0,0,0,14.366,0
2015-11-04 03:00,2015-11-04 04:00,0,0,0,14.100,0
2015-11-04 04:00,2015-11-04 05:00,0,0,0,13.699,0
2015-11-04 05:00,2015-11-04 06:00,0,0,0,13.435,0
2015-11-04 06:00,2015-11-04 07:00,0,0,0,13.457,0
2015-11-04 07:00,2015-11-04 08:00,0.016,0.018,0.012,13.683,0
2015-11-04 08:00,2015-11-04 09:00,0.076,0.039,0.061,14.917,0
2015-11-04 09:00,2015-11-04 10:00,0.135,0.037,0.128,16.206,0
2015-11-04 10:00,2015-11-04 11:00,0.208,0.094,0.153,17.583,0
2015-11-04 11:00,2015-11-04 12:00,0.071,0.004,0.092,18.770,0
2015-11-04 12:00,2015-11-04 13:00,0.166,0.025,0.176,19.511,0
2015-11-04 13:00,2015-11-04 14:00,0.339,0.211,0.186,19.593,0
2015-11-04 14:00,2015-11-04 15:00,0.104,0.036,0.096,19.268,0
2015-11-04 15:00,2015-11-04 16:00,0.236,0.178,0.099,18.394,0
2015-11-04 16:00,2015-11-04 17:00,0.029,0.016,0.030,16.504,0
2015-11-04 17:00,2015-11-04 18:00,0,0,0,15.360,0
2015-11-04 18:00,2015-11-04 19:00,0,0,0,15.358,0
2015-11-04 19:00,2015-11-04 20:00,0,0,0,15.604,0
2015-11-04 20:00,2015-11-04 21:00,0,0,0,15.502,0
2015-11-04 21:00,2015-11-04 22:00,0,0,0,15.177,0
2015-11-04 22:00,2015-11-04 23:00,0,0,0,14.682,0
2015-11-04 23:00,2015-11-05 00:00,0,0,0,13.882,0
2015-11-05 00:00,2015-11-05 01:00,0,0,0,13.167,0
2015-11-05 01:00,2015-11-05 02:00,0,0,0,12.685,0
2015-11-05 02:00,2015-11-05 03:00,0,0,0,12.423,0
2015-11-05 03:00,2015-11-05 04:00,0,0,0,12.633,0
2015-11-05 04:00,2015-11-05 05:00,0,0,0,12.819,0
2015-11-05 05:00,2015-11-05 06:00,0,0,0,12.757,0
2015-11-05 06:00,2015-11-05 07:00,0,0,0,13.220,0
2015-11-05 07:00,2015-11-05 08:00,0,0,0.004,13.840,0
2015-11-05 08:00,2015-11-05 09:00,0.054,0.017,0.058,15.097,0
2015-11-05 09:00,2015-11-05 10:00,0.125,0.048,0.107,16.125,0
2015-11-05 10:00,2015-11-05 11:00,0.091,0.003,0.115,16.763,0
2015-11-05 11:00,2015-11-05 12:00,0.068,0.001,0.091,16.761,0
2015-11-05 12:00,2015-11-05 13:00,0.079,0,0.105,16.634,0
2015-11-05 13:00,2015-11-05 14:00,0.107,0.016,0.119,16.575,0
2015-11-05 14:00,2015-11-05 15:00,0.058,0.003,0.078,16.722,0
2015-11-05 15:00,2015-11-05 16:00,0.053,0.004,0.070,16.797,0
2015-11-05 16:00,2015-11-05 17:00,0.003,0,0.011,16.608,0
2015-11-05 17:00,2015-11-05 18:00,0,0,0,16.508,0
2015-11-05 18:00,2015-11-05 19:00,0,0,0,16.402,0
2015-11-05 19:00,2015-11-05 20:00,0,0,0,16.289,0
2015-11-05 20:00,2015-11-05 21:00,0,0,0,16.256,0
2015-11-05 21:00,2015-11-05 22:00,0,0,0,16.282,0
2015-11-05 22:00,2015-11-05 23:00,0,0,0,16.369,0
2015-11-05 23:00,2015-11-06 00:00,0,0,0,16.231,0
2015-11-06 00:00,2015-11-06 01:00,0,0,0,15.786,0
2015-11-06 01:00,2015-11-06 02:00,0,0,0,15.844,0
2015-11-06 02:00,2015-11-06 03:00,0,0,0,16.147,0
2015-11-06 03:00,2015-11-06 04:00,0,0,0,16.379,0
2015-11-06 04:00,2015-11-06 05:00,0,0,0,16.647,0
2015-11-06 05:00,2015-11-06 06:00,0,0,0,16.937,0
2015-11-06 06:00,2015-11-06 07:00,0,0,0,17.081,0
2015-11-06 07:00,2015-11-06 08:00,0.002,0.002,0.009,17.123,0
2015-11-06 08:00,2015-11-06 09:00,0.068,0.032,0.060,17.398,0
2015-11-06 09:00,2015-11-06 10:00,0.136,0.069,0.099,17.934,0
2015-11-06 10:00,2015-11-06 11:00,0.039,0,0.059,18.759,0
2015-11-06 11:00,2015-11-06 12:00,0.042,0,0.063,19.602,0
2015-11-06 12:00,2015-11-06 13:00,0.049,0,0.072,20.167,0
2015-11-06 13:00,2015-11-06 14:00,0.075,0.013,0.088,20.270,0
2015-11-06 14:00,2015-11-06 15:00,0.099,0.035,0.092,20.026,0
2015-11-06 15:00,2015-11-06 16:00,0.080,0.024,0.082,19.419,0
2015-11-06 16:00,2015-11-06 17:00,0.011,0.002,0.022,18.544,0
2015-11-06 17:00,2015-11-06 18:00,0,0,0,17.920,0
2015-11-06 18:00,2015-11-06 19:00,0,0,0,17.585,0
2015-11-06 19:00,2015-11-06 20:00,0,0,0,17.308,0
2015-11-06 20:00,2015-11-06 21:00,0,0,0,17.062,0
2015-11-06 21:00,2015-11-06 22:00,0,0,0,16.502,0
2015-11-06 22:00,2015-11-06 23:00,0,0,0,16.120,0
2015-11-06 23:00,2015-11-07 00:00,0,0,0,15.997,0
2015-11-07 00:00,2015-11-07 01:00,0,0,0,15.428,0
2015-11-07 01:00,2015-11-07 02:00,0,0,0,14.745,0
2015-11-07 02:00,2015-11-07 03:00,0,0,0,14.308,0
2015-11-07 03:00,2015-11-07 04:00,0,0,0,14.394,0
2015-11-07 04:00,2015-11-07 05:00,0,0,0,14.496,0
2015-11-07 05:00,2015-11-07 06:00,0,0,0,14.921,0
2015-11-07 06:00,2015-11-07 07:00,0,0,0,15.171,0
2015-11-07 07:00,2015-11-07 08:00,0,0,0.006,15.089,0
2015-11-07 08:00,2015-11-07 09:00,0.191,0.178,0.048,16.048,0
2015-11-07 09:00,2015-11-07 10:00,0.068,0.030,0.062,17.097,0
2015-11-07 10:00,2015-11-07 11:00,0.047,0,0.069,18.473,0
2015-11-07 11:00,2015-11-07 12:00,0.179,0.040,0.176,20.163,0
2015-11-07 12:00,2015-11-07 13:00,0.305,0.171,0.189,21.341,0
2015-11-07 13:00,2015-11-07 14:00,0.445,0.350,0.177,21.568,0
2015-11-07 14:00,2015-11-07 15:00,0.399,0.328,0.142,21.024,0
2015-11-07 15:00,2015-11-07 16:00,0.188,0.122,0.103,19.869,0
2015-11-07 16:00,2015-11-07 17:00,0.017,0.007,0.025,17.824,0
2015-11-07 17:00,2015-11-07 18:00,0,0,0,15.712,0
2015-11-07 18:00,2015-11-07 19:00,0,0,0,14.791,0
2015-11-07 19:00,2015-11-07 20:00,0,0,0,14.286,0
2015-11-07 20:00,2015-11-07 21:00,0,0,0,14.232,0
2015-11-07 21:00,2015-11-07 22:00,0,0,0,14.470,0
2015-11-07 22:00,2015-11-07 23:00,0,0,0,14.749,0
2015-11-07 23:00,2015-11-08 00:00,0,0,0,14.923,0
2015-11-08 00:00,2015-11-08 01:00,0,0,0,13.733,0
2015-11-08 01:00,2015-11-08 02:00,0,0,0,12.575,0
2015-11-08 02:00,2015-11-08 03:00,0,0,0,12.796,0
2015-11-08 03:00,2015-11-08 04:00,0,0,0,13.229,0
2015-11-08 04:00,2015-11-08 05:00,0,0,0,13.335,0
2015-11-08 05:00,2015-11-08 06:00,0,0,0,13.162,0
2015-11-08 06:00,2015-11-08 07:00,0,0,0,12.733,0
2015-11-08 07:00,2015-11-08 08:00,0.003,0.003,0.009,12.698,0
2015-11-08 08:00,2015-11-08 09:00,0.031,0.006,0.043,14.319,0
2015-11-08 09:00,2015-11-08 10:00,0.065,0.003,0.085,15.767,0
2015-11-08 10:00,2015-11-08 11:00,0.193,0.070,0.159,17.915,0
2015-11-08 11:00,2015-11-08 12:00,0.448,0.337,0.191,20.242,0
2015-11-08 12:00,2015-11-08 13:00,0.677,0.722,0.111,21.630,0
2015-11-08 13:00,2015-11-08 14:00,0.637,0.671,0.107,21.854,0
2015-11-08 14:00,2015-11-08 15:00,0.517,0.514,0.104,21.332,0
2015-11-08 15:00,2015-11-08 16:00,0.323,0.290,0.089,20.173,0
2015-11-08 16:00,2015-11-08 17:00,0.077,0.071,0.031,17.811,0
2015-11-08 17:00,2015-11-08 18:00,0,0,0,16.173,0
2015-11-08 18:00,2015-11-08 19:00,0,0,0,16.115,0
2015-11-08 19:00,2015-11-08 20:00,0,0,0,16.056,0
2015-11-08 20:00,2015-11-08 21:00,0,0,0,16.279,0
2015-11-08 21:00,2015-11-08 22:00,0,0,0,15.979,0
2015-11-08 22:00,2015-11-08 23:00,0,0,0,15.018,0
2015-11-08 23:00,2015-11-09 00:00,0,0,0,14.614,0
2015-11-09 00:00,2015-11-09 01:00,0,0,0,14.508,0
2015-11-09 01:00,2015-11-09 02:00,0,0,0,14.260,0
2015-11-09 02:00,2015-11-09 03:00,0,0,0,13.824,0
2015-11-09 03:00,2015-11-09 04:00,0,0,0,13.240,0
2015-11-09 04:00,2015-11-09 05:00,0,0,0,12.685,0
2015-11-09 05:00,2015-11-09 06:00,0,0,0,12.351,0
2015-11-09 06:00,2015-11-09 07:00,0,0,0,12.098,0
2015-11-09 07:00,2015-11-09 08:00,0.016,0.021,0.010,12.103,0
2015-11-09 08:00,2015-11-09 09:00,0.215,0.201,0.049,14.416,0
2015-11-09 09:00,2015-11-09 10:00,0.365,0.320,0.099,15.648,0
2015-11-09 10:00,2015-11-09 11:00,0.399,0.301,0.161,16.662,0
2015-11-09 11:00,2015-11-09 12:00,0.512,0.428,0.171,17.556,0
2015-11-09 12:00,2015-11-09 13:00,0.628,0.614,0.138,18.106,0
2015-11-09 13:00,2015-11-09 14:00,0.572,0.539,0.139,18.141,0
2015-11-09 14:00,2015-11-09 15:00,0.456,0.408,0.123,17.631,0
2015-11-09 15:00,2015-11-09 16:00,0.270,0.218,0.095,16.607,0
2015-11-09 16:00,2015-11-09 17:00,0.045,0.036,0.029,14.297,0
2015-11-09 17:00,2015-11-09 18:00,0,0,0,12.040,0
2015-11-09 18:00,2015-11-09 19:00,0,0,0,11.406,0
2015-11-09 19:00,2015-11-09 20:00,0,0,0,10.893,0
2015-11-09 20:00,2015-11-09 21:00,0,0,0,10.569,0
2015-11-09 21:00,2015-11-09 22:00,0,0,0,10.204,0
2015-11-09 22:00,2015-11-09 23:00,0,0,0,9.779,0
2015-11-09 23:00,2015-11-10 00:00,0,0,0,9.487,0
2015-11-10 00:00,2015-11-10 01:00,0,0,0,9.236,0
2015-11-10 01:00,2015-11-10 02:00,0,0,0,9.215,0
2015-11-10 02:00,2015-11-10 03:00,0,0,0,9.753,0
2015-11-10 03:00,2015-11-10 04:00,0,0,0,10.010,0
2015-11-10 04:00,2015-11-10 05:00,0,0,0,10.435,0
2015-11-10 05:00,2015-11-10 06:00,0,0,0,10.792,0
2015-11-10 06:00,2015-11-10 07:00,0,0,0,11.294,0
2015-11-10 07:00,2015-11-10 08:00,0.019,0.025,0.009,11.982,0
2015-11-10 08:00,2015-11-10 09:00,0.159,0.139,0.050,14.220,0
2015-11-10 09:00,2015-11-10 10:00,0.097,0.022,0.102,15.801,0
2015-11-10 10:00,2015-11-10 11:00,0.139,0.024,0.145,16.888,0
2015-11-10 11:00,2015-11-10 12:00,0.193,0.044,0.185,17.808,0
2015-11-10 12:00,2015-11-10 13:00,0.095,0.008,0.114,18.469,0
2015-11-10 13:00,2015-11-10 14:00,0.080,0.003,0.103,18.750,0
2015-11-10 14:00,2015-11-10 15:00,0.081,0.009,0.098,18.540,0
2015-11-10 15:00,2015-11-10 16:00,0.059,0.018,0.064,17.646,0
2015-11-10 16:00,2015-11-10 17:00,0.013,0.008,0.019,15.726,0
2015-11-10 17:00,2015-11-10 18:00,0,0,0,14.274,0
2015-11-10 18:00,2015-11-10 19:00,0,0,0,13.745,0
2015-11-10 19:00,2015-11-10 20:00,0,0,0,13.422,0
2015-11-10 20:00,2015-11-10 21:00,0,0,0,13.291,0
2015-11-10 21:00,2015-11-10 22:00,0,0,0,13.168,0
2015-11-10 22:00,2015-11-10 23:00,0,0,0,12.985,0
2015-11-10 23:00,2015-11-11 00:00,0,0,0,12.913,0
2015-11-11 00:00,2015-11-11 01:00,0,0,0,12.952,0
2015-11-11 01:00,2015-11-11 02:00,0,0,0,13.128,0
2015-11-11 02:00,2015-11-11 03:00,0,0,0,13.250,0
2015-11-11 03:00,2015-11-11 04:00,0,0,0,13.420,0
2015-11-11 04:00,2015-11-11 05:00,0,0,0,13.427,0
2015-11-11 05:00,2015-11-11 06:00,0,0,0,13.817,0
2015-11-11 06:00,2015-11-11 07:00,0,0,0,14.014,0
2015-11-11 07:00,2015-11-11 08:00,0,0,0.004,14.266,0
2015-11-11 08:00,2015-11-11 09:00,0.024,0.001,0.040,14.855,0
2015-11-11 09:00,2015-11-11 10:00,0.055,0.005,0.072,15.453,0
2015-11-11 10:00,2015-11-11 11:00,0.058,0.005,0.076,16.157,0
2015-11-11 11:00,2015-11-11 12:00,0.072,0.001,0.095,16.813,0
2015-11-11 12:00,2015-11-11 13:00,0.085,0.001,0.110,17.409,0
2015-11-11 13:00,2015-11-11 14:00,0.088,0.001,0.113,17.849,0
2015-11-11 14:00,2015-11-11 15:00,0.044,0,0.065,17.872,0
2015-11-11 15:00,2015-11-11 16:00,0.035,0.003,0.052,17.240,0
2015-11-11 16:00,2015-11-11 17:00,0.003,0.001,0.012,15.711,0
2015-11-11 17:00,2015-11-11 18:00,0,0,0,14.957,0
2015-11-11 18:00,2015-11-11 19:00,0,0,0,14.575,0
2015-11-11 19:00,2015-11-11 20:00,0,0,0,14.219,0
2015-11-11 20:00,2015-11-11 21:00,0,0,0,13.979,0
2015-11-11 21:00,2015-11-11 22:00,0,0,0,13.780,0
2015-11-11 22:00,2015-11-11 23:00,0,0,0,13.581,0
2015-11-11 23:00,2015-11-12 00:00,0,0,0,13.336,0
2015-11-12 00:00,2015-11-12 01:00,0,0,0,13.021,0
2015-11-12 01:00,2015-11-12 02:00,0,0,0,12.778,0
2015-11-12 02:00,2015-11-12 03:00,0,0,0,12.505,0
2015-11-12 03:00,2015-11-12 04:00,0,0,0,12.165,0
2015-11-12 04:00,2015-11-12 05:00,0,0,0,11.876,0
2015-11-12 05:00,2015-11-12 06:00,0,0,0,11.702,0
2015-11-12 06:00,2015-11-12 07:00,0,0,0,11.604,0
2015-11-12 07:00,2015-11-12 08:00,0.001,0.001,0.006,11.721,0
2015-11-12 08:00,2015-11-12 09:00,0.068,0.035,0.056,13.352,0
2015-11-12 09:00,2015-11-12 10:00,0.064,0.006,0.081,14.394,0
2015-11-12 10:00,2015-11-12 11:00,0.139,0.025,0.144,15.526,0
2015-11-12 11:00,2015-11-12 12:00,0.151,0.020,0.162,16.443,0
2015-11-12 12:00,2015-11-12 13:00,0.213,0.057,0.194,17.034,0
2015-11-12 13:00,2015-11-12 14:00,0.209,0.067,0.179,17.279,0
2015-11-12 14:00,2015-11-12 15:00,0.106,0.013,0.121,17.133,0
2015-11-12 15:00,2015-11-12 16:00,0.046,0.004,0.062,16.517,0
2015-11-12 16:00,2015-11-12 17:00,0.013,0.009,0.018,15.226,0
2015-11-12 17:00,2015-11-12 18:00,0,0,0,14.368,0
2015-11-12 18:00,2015-11-12 19:00,0,0,0,14.117,0
2015-11-12 19:00,2015-11-12 20:00,0,0,0,14.121,0
2015-11-12 20:00,2015-11-12 21:00,0,0,0,14.193,0
2015-11-12 21:00,2015-11-12 22:00,0,0,0,14.084,0
2015-11-12 22:00,2015-11-12 23:00,0,0,0,14.027,0
2015-11-12 23:00,2015-11-13 00:00,0,0,0,13.789,0
2015-11-13 00:00,2015-11-13 01:00,0,0,0,13.884,0
2015-11-13 01:00,2015-11-13 02:00,0,0,0,14.088,0
2015-11-13 02:00,2015-11-13 03:00,0,0,0,14.288,0
2015-11-13 03:00,2015-11-13 04:00,0,0,0,14.370,0
2015-11-13 04:00,2015-11-13 05:00,0,0,0,14.382,0
2015-11-13 05:00,2015-11-13 06:00,0,0,0,14.382,0
2015-11-13 06:00,2015-11-13 07:00,0,0,0,14.335,0
2015-11-13 07:00,2015-11-13 08:00,0.013,0.019,0.007,14.246,0
2015-11-13 08:00,2015-11-13 09:00,0.061,0.041,0.042,14.730,0
2015-11-13 09:00,2015-11-13 10:00,0.191,0.119,0.106,15.196,0
2015-11-13 10:00,2015-11-13 11:00,0.290,0.196,0.138,15.510,0
2015-11-13 11:00,2015-11-13 12:00,0.375,0.257,0.175,15.762,0
2015-11-13 12:00,2015-11-13 13:00,0.283,0.120,0.207,16.041,0
2015-11-13 13:00,2015-11-13 14:00,0.365,0.248,0.172,16.299,0
2015-11-13 14:00,2015-11-13 15:00,0.442,0.391,0.120,16.092,0
2015-11-13 15:00,2015-11-13 16:00,0.175,0.118,0.090,15.081,0
2015-11-13 16:00,2015-11-13 17:00,0.035,0.030,0.023,12.750,0
2015-11-13 17:00,2015-11-13 18:00,0,0,0,11.289,0
2015-11-13 18:00,2015-11-13 19:00,0,0,0,10.515,0
2015-11-13 19:00,2015-11-13 20:00,0,0,0,9.637,0
2015-11-13 20:00,2015-11-13 21:00,0,0,0,8.785,0
2015-11-13 21:00,2015-11-13 22:00,0,0,0,7.974,0
2015-11-13 22:00,2015-11-13 23:00,0,0,0,7.375,0
2015-11-13 23:00,2015-11-14 00:00,0,0,0,7.143,0
2015-11-14 00:00,2015-11-14 01:00,0,0,0,7.386,0
2015-11-14 01:00,2015-11-14 02:00,0,0,0,8.136,0
2015-11-14 02:00,2015-11-14 03:00,0,0,0,8.637,0
2015-11-14 03:00,2015-11-14 04:00,0,0,0,8.389,0
2015-11-14 04:00,2015-11-14 05:00,0,0,0,8.100,0
2015-11-14 05:00,2015-11-14 06:00,0,0,0,8.070,0
2015-11-14 06:00,2015-11-14 07:00,0,0,0,8.400,0
2015-11-14 07:00,2015-11-14 08:00,0.003,0.006,0.006,8.836,0
2015-11-14 08:00,2015-11-14 09:00,0.059,0.029,0.051,10.462,0
2015-11-14 09:00,2015-11-14 10:00,0.100,0.022,0.103,12.162,0
2015-11-14 10:00,2015-11-14 11:00,0.231,0.102,0.166,14.336,0
2015-11-14 11:00,2015-11-14 12:00,0.348,0.210,0.190,15.793,0
